customer_id,recency,frequency,monetary_value,CLTV,segment,lifetime_days
USER_008203,16,5,1879.05,4509.72,Potential regulars,303
USER_008204,124,3,517.47,1034.94,Inactive,196
USER_008205,69,3,697.48,1859.92,Inactive,184
USER_008206,225,3,534.94,1426.48,Inactive,53
USER_008207,87,2,798.18,1596.36,Inactive,241
USER_008208,134,2,698.51,1397.0,Inactive,219
USER_008209,28,3,449.6,899.22,Inactive,332
USER_008210,37,6,2226.92,5196.1,At Risk,275
USER_008211,11,7,2291.61,5237.92,Potential regulars,328
USER_008212,105,2,811.77,1623.56,Inactive,100
USER_008213,108,2,725.85,1451.68,Inactive,46
USER_008214,196,2,653.35,1306.72,Inactive,146
USER_008215,76,4,1019.91,2039.84,Inactive,269
USER_008216,11,7,1827.55,4177.28,Potential regulars,313
USER_008217,235,1,528.66,1057.32,Inactive,1
USER_008218,5,4,1002.55,4511.52,Potential regulars,157
USER_008219,54,3,795.77,2652.6,At Risk,185
USER_008220,87,3,621.41,1657.12,Inactive,224
USER_008221,216,2,428.41,856.84,Inactive,104
USER_008222,240,1,226.1,452.2,Inactive,1
USER_008223,29,3,1039.63,2772.32,Inactive,281
USER_008224,270,2,506.58,1013.16,Inactive,89
USER_008225,153,3,736.09,1472.16,Inactive,182
USER_008226,36,1,262.29,524.58,Inactive,1
USER_008227,19,7,2053.18,4692.96,Potential regulars,309
USER_008228,159,3,394.69,789.36,Inactive,156
USER_008229,18,2,731.94,1463.88,Potential regulars,223
USER_008230,19,6,1821.11,4249.28,Potential regulars,305
USER_008231,137,3,964.37,1928.76,Inactive,187
USER_008232,4,3,525.95,1402.56,Potential regulars,263
USER_008233,4,3,823.32,1646.64,Potential regulars,359
USER_008234,143,2,720.13,1440.28,Inactive,113
USER_008235,160,2,553.22,1106.44,Inactive,157
USER_008236,152,4,784.17,1568.32,Inactive,177
USER_008237,64,4,1296.65,4538.24,At Risk,142
USER_008238,137,1,97.99,195.98,Inactive,1
USER_008239,31,4,1377.29,2754.56,Inactive,309
USER_008240,21,2,201.94,403.88,Potential regulars,55
USER_008241,50,3,681.93,1363.86,Inactive,303
USER_008243,56,5,658.23,1316.5,At Risk,294
USER_008244,76,2,772.85,1545.68,Inactive,87
USER_008245,258,2,288.44,576.88,Inactive,63
USER_008246,117,1,125.12,250.24,Inactive,1
USER_008248,228,2,385.09,770.16,Inactive,136
USER_008249,107,3,416.44,1388.1,Inactive,129
USER_008250,136,3,482.17,1285.76,Inactive,111
USER_008251,170,2,379.51,759.0,Inactive,104
USER_008252,5,4,906.94,2267.3,Potential regulars,273
USER_008253,59,2,241.04,482.08,Inactive,97
USER_008254,71,5,1395.27,4464.8,At Risk,144
USER_008255,266,1,518.09,1036.18,Inactive,1
USER_008256,94,4,1949.93,7799.68,Inactive,97
USER_008257,104,3,801.65,3741.08,Inactive,62
USER_008258,71,3,570.12,1140.24,Inactive,251
USER_008259,64,1,315.61,631.22,Inactive,1
USER_008260,227,2,645.08,1290.16,Inactive,90
USER_008261,19,4,1271.49,3178.7,Potential regulars,273
USER_008262,23,3,771.12,4626.72,At Risk,101
USER_008263,25,3,530.82,1061.64,Inactive,310
USER_008264,83,1,217.58,435.16,Inactive,1
USER_008265,27,4,1045.75,2614.4,At Risk,262
USER_008266,7,3,621.75,1243.5,Potential regulars,325
USER_008267,83,4,1466.52,3666.3,At Risk,237
USER_008268,102,3,641.15,1282.32,Inactive,264
USER_008269,113,5,1722.28,4133.52,Inactive,190
USER_008270,210,2,456.89,913.76,Inactive,77
USER_008271,65,2,191.85,383.72,Inactive,195
USER_008273,29,4,1235.58,3706.68,At Risk,215
USER_008274,25,3,1081.38,2883.68,Inactive,226
USER_008275,196,2,528.58,1057.16,Inactive,68
USER_008276,8,10,2148.65,4297.4,Potential regulars,352
USER_008277,6,5,1469.1,3525.84,Potential regulars,303
USER_008278,10,5,1170.2,2808.48,Potential regulars,287
USER_008279,34,3,703.57,1407.12,Inactive,295
USER_008281,13,3,609.36,1624.96,Potential regulars,298
USER_008282,18,5,907.62,3630.4,Potential regulars,166
USER_008283,203,1,305.17,610.34,Inactive,1
USER_008284,163,2,332.92,665.84,Inactive,187
USER_008285,26,3,923.54,3078.5,At Risk,190
USER_008286,273,2,260.57,521.12,Inactive,82
USER_008287,24,4,1037.66,2075.36,Inactive,316
USER_008288,273,1,101.85,203.7,Inactive,1
USER_008289,8,10,3195.81,6391.6,Potential regulars,349
USER_008290,98,4,744.06,2976.32,Inactive,84
USER_008291,8,3,1049.08,2797.52,Potential regulars,246
USER_008292,43,4,1067.56,3736.46,At Risk,168
USER_008293,116,4,1340.12,2680.24,Inactive,240
USER_008294,160,4,761.67,2285.04,Inactive,77
USER_008296,153,3,934.74,1869.48,Inactive,210
USER_008297,17,3,717.75,2392.5,Potential regulars,196
USER_008298,2,3,1283.52,7701.12,Potential regulars,118
USER_008299,71,3,762.4,5082.6,At Risk,39
USER_008300,138,3,703.3,1406.58,Inactive,194
USER_008301,15,2,382.32,764.64,Potential regulars,152
USER_008303,29,3,1043.59,3478.6,At Risk,186
USER_008304,25,3,803.28,1606.56,Inactive,313
USER_008305,55,2,1196.35,2392.68,Inactive,99
USER_008306,82,2,404.42,808.84,Inactive,60
USER_008307,232,1,247.43,494.86,Inactive,1
USER_008308,12,9,2546.57,7356.7,Potential regulars,246
USER_008309,91,1,184.77,369.54,Inactive,1
USER_008310,77,5,2053.88,5750.92,At Risk,186
USER_008311,116,6,1533.53,3067.08,Inactive,243
USER_008312,70,3,576.95,2692.48,At Risk,97
USER_008313,21,9,3239.66,6479.28,Potential regulars,337
USER_008314,208,3,639.11,1278.24,Inactive,112
USER_008315,26,1,205.8,411.6,Inactive,1
USER_008316,9,3,490.45,980.88,Potential regulars,353
USER_008317,72,5,1139.72,2279.4,At Risk,287
USER_008318,136,3,355.4,710.82,Inactive,180
USER_008319,9,5,1296.69,3630.76,Potential regulars,265
USER_008321,266,1,208.04,416.08,Inactive,1
USER_008322,31,4,968.59,1937.2,Inactive,301
USER_008323,41,4,700.61,1751.5,At Risk,259
USER_008324,80,5,847.53,1695.1,At Risk,267
USER_008325,308,1,139.4,278.8,Inactive,1
USER_008326,163,3,581.01,1549.36,Inactive,126
USER_008327,22,4,837.74,2513.16,At Risk,222
USER_008328,12,7,2142.85,4897.92,Potential regulars,297
USER_008329,58,6,1701.66,4537.76,At Risk,210
USER_008330,10,3,976.38,3254.6,Potential regulars,210
USER_008331,7,2,482.23,964.48,Potential regulars,266
USER_008332,217,4,891.93,1783.84,Inactive,137
USER_008333,10,4,671.59,1679.0,Potential regulars,266
USER_008334,124,1,70.29,140.58,Inactive,1
USER_008335,112,1,349.45,698.9,Inactive,1
USER_008336,27,3,544.66,2541.7,At Risk,122
USER_008337,66,2,373.93,747.88,Inactive,4
USER_008338,119,2,662.44,1324.88,Inactive,196
USER_008339,64,6,2356.95,7070.76,At Risk,190
USER_008340,347,1,186.51,373.02,Inactive,1
USER_008341,7,2,326.37,652.76,Potential regulars,265
USER_008342,138,2,542.28,1084.56,Inactive,169
USER_008343,72,3,622.06,1244.1,Inactive,257
USER_008344,17,3,257.44,686.48,Potential regulars,237
USER_008345,24,5,1040.86,2498.04,At Risk,287
USER_008346,247,1,173.65,347.3,Inactive,1
USER_008347,21,2,290.83,581.68,Potential regulars,48
USER_008348,231,6,1410.02,2820.0,Inactive,129
USER_008349,6,7,1483.9,3391.84,Potential regulars,326
USER_008350,4,7,1471.95,3364.48,Potential regulars,310
USER_008351,103,2,647.56,1295.12,Inactive,13
USER_008352,45,3,3156.65,8417.76,Inactive,199
USER_008353,148,4,924.21,1848.4,Inactive,202
USER_008354,189,3,589.71,1572.56,Inactive,120
USER_008355,14,2,525.25,1050.52,Potential regulars,224
USER_008356,107,4,763.68,1909.2,Inactive,171
USER_008357,37,3,881.56,2350.8,Inactive,207
USER_008358,247,4,1011.79,2023.6,Inactive,94
USER_008359,228,2,326.76,653.52,Inactive,80
USER_008360,353,1,141.38,282.76,Inactive,1
USER_008361,58,5,1017.01,2034.0,At Risk,301
USER_008362,104,5,1027.19,2054.4,Inactive,255
USER_008363,279,1,91.32,182.64,Inactive,1
USER_008364,70,7,1286.2,2572.36,At Risk,296
USER_008365,32,6,1363.26,3635.36,At Risk,244
USER_008366,124,3,786.03,2096.08,Inactive,172
USER_008367,83,4,1259.33,2518.64,Inactive,253
USER_008368,48,5,1127.18,2705.28,At Risk,252
USER_008369,16,3,1353.45,5413.8,Potential regulars,179
USER_008370,305,2,688.8,1377.6,Inactive,24
USER_008371,51,5,996.09,2390.64,At Risk,275
USER_008372,32,4,800.9,2002.3,At Risk,286
USER_008373,204,2,258.9,517.8,Inactive,51
USER_008374,12,2,407.81,815.6,Potential regulars,111
USER_008375,120,1,374.01,748.02,Inactive,1
USER_008376,51,6,941.85,2511.68,At Risk,225
USER_008378,224,2,740.68,1481.36,Inactive,93
USER_008379,145,2,267.64,535.28,Inactive,15
USER_008380,64,2,652.77,1305.56,Inactive,21
USER_008381,183,2,322.86,645.72,Inactive,169
USER_008382,145,2,556.66,1113.32,Inactive,105
USER_008383,28,6,1479.41,2958.84,At Risk,329
USER_008384,266,1,103.85,207.7,Inactive,1
USER_008386,17,4,718.48,1796.2,Potential regulars,264
USER_008387,89,2,436.09,872.2,Inactive,82
USER_008388,7,3,446.67,893.34,Potential regulars,355
USER_008389,271,2,290.3,580.6,Inactive,37
USER_008390,1,4,521.39,1042.8,Potential regulars,360
USER_008391,6,6,1627.06,3254.16,Potential regulars,335
USER_008392,18,5,2347.75,6573.7,Potential regulars,237
USER_008393,10,6,2418.49,10480.08,Potential regulars,162
USER_008394,24,2,355.24,710.48,Inactive,216
USER_008395,73,8,2156.41,4312.8,At Risk,272
USER_008396,133,4,749.45,1873.6,Inactive,159
USER_008397,90,7,1872.06,4813.92,At Risk,187
USER_008398,6,8,1608.07,3618.18,Potential regulars,316
USER_008399,228,2,600.66,1201.32,Inactive,72
USER_008400,119,3,408.06,816.12,Inactive,211
USER_008401,75,5,856.55,2398.34,At Risk,204
USER_008402,13,1,219.89,439.78,Potential regulars,1
USER_008403,124,5,1338.89,3213.36,Inactive,199
USER_008404,4,3,630.56,1681.52,Potential regulars,245
USER_008405,21,2,914.82,1829.64,Potential regulars,23
USER_008406,16,3,1150.96,2301.9,Potential regulars,329
USER_008407,232,1,131.47,262.94,Inactive,1
USER_008408,324,1,166.06,332.12,Inactive,1
USER_008409,228,2,701.63,1403.28,Inactive,86
USER_008410,3,4,845.08,2112.7,Potential regulars,285
USER_008411,59,4,1039.38,3118.2,At Risk,197
USER_008412,44,5,1520.98,9734.4,At Risk,71
USER_008413,12,7,1311.02,2996.64,Potential regulars,312
USER_008414,28,12,3230.3,6460.56,At Risk,334
USER_008415,42,2,618.49,1236.96,Inactive,194
USER_008416,6,3,595.75,1191.48,Potential regulars,360
USER_008417,65,2,278.37,556.72,Inactive,264
USER_008418,30,3,887.53,4141.76,At Risk,131
USER_008419,93,3,464.84,2789.1,Inactive,30
USER_008420,30,3,795.05,2650.2,At Risk,203
USER_008421,19,3,1017.51,10853.44,Potential regulars,50
USER_008422,65,5,1052.21,2525.28,At Risk,266
USER_008423,36,3,1044.74,2786.0,Inactive,267
USER_008424,72,2,554.53,1109.04,Inactive,21
USER_008425,14,3,531.47,2125.92,Potential regulars,170
USER_008426,36,9,2196.68,4393.44,At Risk,325
USER_008427,83,2,602.62,1205.24,Inactive,241
USER_008428,14,4,857.92,2573.76,Potential regulars,227
USER_008429,23,5,1270.86,3050.04,At Risk,295
USER_008430,58,6,1504.38,3510.22,At Risk,257
USER_008431,13,7,2407.04,6189.48,Potential regulars,258
USER_008432,11,3,965.02,1930.02,Potential regulars,312
USER_008433,114,2,659.14,1318.28,Inactive,245
USER_008434,17,3,590.11,3540.6,Potential regulars,104
USER_008435,19,2,376.6,753.2,Potential regulars,136
USER_008436,10,3,881.07,2349.52,Potential regulars,251
USER_008437,70,3,569.94,1519.84,Inactive,205
USER_008438,63,5,1166.56,2799.72,At Risk,267
USER_008439,26,2,354.91,709.84,Inactive,192
USER_008440,107,5,1674.08,3348.2,Inactive,259
USER_008441,102,3,1338.26,2676.54,Inactive,236
USER_008442,43,3,1966.23,3932.46,Inactive,296
USER_008443,118,6,1652.33,3304.68,Inactive,230
USER_008444,145,4,1428.92,2857.84,Inactive,193
USER_008445,33,8,2477.79,5574.96,At Risk,295
USER_008446,40,4,773.72,1547.44,Inactive,313
USER_008447,141,2,389.5,779.0,Inactive,189
USER_008448,81,5,1032.65,2065.3,At Risk,260
USER_008449,206,4,1069.66,2674.1,Inactive,90
USER_008450,190,3,1028.74,2057.46,Inactive,163
USER_008451,71,5,1238.42,2476.8,At Risk,288
USER_008452,30,5,1337.03,3208.92,At Risk,268
USER_008453,245,1,136.3,272.6,Inactive,1
USER_008454,241,1,304.06,608.12,Inactive,1
USER_008455,63,3,288.28,768.72,Inactive,232
USER_008456,47,3,732.07,1464.12,Inactive,317
USER_008457,29,4,1683.77,4209.4,At Risk,290
USER_008458,60,2,1104.36,2208.72,Inactive,116
USER_008459,90,2,355.66,711.32,Inactive,8
USER_008460,9,4,1091.19,3273.6,Potential regulars,229
USER_008461,168,1,279.05,558.1,Inactive,1
USER_008462,22,4,915.54,2288.8,At Risk,262
USER_008463,26,4,1224.29,3060.7,At Risk,283
USER_008464,79,5,1188.11,2851.44,At Risk,227
USER_008465,90,5,982.82,2751.84,At Risk,160
USER_008466,170,3,321.45,642.9,Inactive,176
USER_008467,29,6,1663.35,3326.76,At Risk,315
USER_008468,26,4,977.51,2443.8,At Risk,293
USER_008469,8,3,418.24,1115.28,Potential regulars,296
USER_008470,146,1,169.6,339.2,Inactive,1
USER_008471,7,7,1151.42,2631.84,Potential regulars,317
USER_008472,81,4,878.46,2196.2,At Risk,226
USER_008473,250,2,484.59,969.16,Inactive,94
USER_008474,61,2,383.2,766.4,Inactive,88
USER_008475,96,5,1003.56,2809.94,Inactive,174
USER_008476,53,4,828.05,2484.12,At Risk,184
USER_008477,109,3,1243.25,4973.04,Inactive,82
USER_008478,160,2,176.94,353.88,Inactive,107
USER_008479,12,1,217.72,435.44,Potential regulars,1
USER_008480,56,3,619.71,2065.7,At Risk,185
USER_008481,32,9,2013.04,4473.4,At Risk,286
USER_008483,51,2,675.82,1351.64,Inactive,139
USER_008484,90,7,1998.26,5709.4,At Risk,161
USER_008485,7,6,1395.01,3255.0,Potential regulars,286
USER_008486,21,3,730.67,3896.96,Potential regulars,115
USER_008487,13,6,1771.8,3543.6,Potential regulars,350
USER_008488,5,5,1897.42,5312.72,Potential regulars,242
USER_008489,172,3,667.5,1780.0,Inactive,97
USER_008490,15,8,2216.72,4433.44,Potential regulars,350
USER_008491,74,4,590.06,2065.28,At Risk,142
USER_008492,245,1,205.67,411.34,Inactive,1
USER_008494,133,2,405.75,811.48,Inactive,31
USER_008495,84,5,1782.42,4277.76,At Risk,246
USER_008496,213,2,405.14,810.28,Inactive,151
USER_008497,8,8,2186.57,4919.76,Potential regulars,315
USER_008498,184,3,872.7,1745.4,Inactive,136
USER_008499,163,1,149.68,299.36,Inactive,1
USER_008500,118,8,2487.68,4975.36,Inactive,237
USER_008501,13,8,2210.54,4421.12,Potential regulars,350
USER_008502,161,7,1355.11,2710.26,Inactive,194
USER_008503,244,1,119.84,239.68,Inactive,1
USER_008504,148,1,213.08,426.16,Inactive,1
USER_008505,47,2,564.28,1128.56,Inactive,95
USER_008506,3,4,1004.28,5523.54,Potential regulars,131
USER_008507,141,3,515.3,1717.7,Inactive,79
USER_008508,4,5,943.61,1887.2,Potential regulars,354
USER_008509,6,4,1679.76,4199.4,Potential regulars,277
USER_008510,4,4,632.86,1582.1,Potential regulars,296
USER_008511,80,4,808.75,1617.52,Inactive,264
USER_008512,80,3,1286.31,5145.24,At Risk,97
USER_008513,312,1,195.43,390.86,Inactive,1
USER_008514,298,1,326.96,653.92,Inactive,1
USER_008515,38,3,719.04,3355.52,At Risk,117
USER_008516,127,3,528.51,1409.36,Inactive,170
USER_008517,100,4,1095.84,2191.68,Inactive,238
USER_008518,44,3,703.42,5158.34,At Risk,55
USER_008519,19,3,772.71,2575.7,Potential regulars,211
USER_008520,243,2,523.92,1047.84,Inactive,102
USER_008521,27,1,105.31,210.62,Inactive,1
USER_008522,43,8,1514.98,3408.66,At Risk,294
USER_008523,259,1,451.66,903.32,Inactive,1
USER_008524,13,3,974.23,1948.44,Potential regulars,323
USER_008525,7,5,750.61,1801.44,Potential regulars,321
USER_008526,274,3,529.53,1412.08,Inactive,21
USER_008527,309,2,534.81,1069.64,Inactive,47
USER_008528,22,6,1253.1,3341.6,At Risk,264
USER_008529,58,6,1306.02,2612.04,At Risk,293
USER_008530,81,4,825.25,2475.72,At Risk,167
USER_008531,28,4,881.51,2203.8,At Risk,262
USER_008532,76,3,1111.23,2963.28,Inactive,179
USER_008533,234,2,340.85,681.72,Inactive,71
USER_008534,64,2,550.4,1100.8,Inactive,43
USER_008535,59,3,451.21,902.4,Inactive,262
USER_008536,4,6,1080.6,2161.2,Potential regulars,340
USER_008538,14,4,2508.56,6271.4,Potential regulars,304
USER_008539,4,1,159.04,318.08,Potential regulars,1
USER_008540,84,6,1538.81,3077.64,At Risk,275
USER_008541,3,6,1505.03,3511.76,Potential regulars,325
USER_008542,31,1,617.84,1235.68,Inactive,1
USER_008543,72,3,771.87,1543.74,Inactive,288
USER_008545,169,4,1062.82,2125.6,Inactive,187
USER_008546,90,3,572.84,1527.6,Inactive,172
USER_008547,64,8,2915.31,7288.2,At Risk,236
USER_008548,338,1,336.62,673.24,Inactive,1
USER_008549,24,6,1774.07,3548.16,At Risk,326
USER_008550,105,3,658.94,2196.5,Inactive,138
USER_008551,353,1,455.76,911.52,Inactive,1
USER_008552,50,3,419.46,1118.56,Inactive,245
USER_008553,27,2,662.95,1325.88,Inactive,277
USER_008554,10,4,1026.48,3079.44,Potential regulars,223
USER_008555,21,2,522.41,1044.84,Potential regulars,192
USER_008556,6,4,1431.74,3579.3,Potential regulars,301
USER_008557,11,3,1142.82,3047.52,Potential regulars,238
USER_008558,122,1,352.83,705.66,Inactive,1
USER_008559,97,7,1655.83,3311.7,Inactive,259
USER_008560,133,4,949.25,2847.72,Inactive,122
USER_008561,107,1,147.77,295.54,Inactive,1
USER_008562,157,1,296.28,592.56,Inactive,1
USER_008563,4,3,895.18,2387.12,Potential regulars,278
USER_008564,56,2,783.33,1566.64,Inactive,306
USER_008565,118,1,218.5,437.0,Inactive,1
USER_008566,26,4,1071.57,2678.9,At Risk,240
USER_008567,220,2,255.36,510.72,Inactive,46
USER_008568,90,5,1797.46,5751.84,At Risk,141
USER_008569,191,2,511.93,1023.88,Inactive,174
USER_008570,62,7,1076.5,3075.8,At Risk,183
USER_008571,113,3,757.54,1515.06,Inactive,227
USER_008572,14,6,2169.31,5061.7,Potential regulars,291
USER_008573,6,1,300.29,600.58,Potential regulars,1
USER_008574,56,7,2218.48,6972.46,At Risk,185
USER_008575,91,4,602.28,1204.56,Inactive,255
USER_008576,78,5,1136.04,2272.1,At Risk,258
USER_008577,247,2,217.2,434.4,Inactive,35
USER_008578,86,3,776.58,2588.6,At Risk,131
USER_008579,23,6,1608.84,3753.96,At Risk,290
USER_008580,96,1,259.91,519.82,Inactive,1
USER_008581,35,8,2164.17,4328.32,At Risk,311
USER_008582,230,2,351.52,703.04,Inactive,72
USER_008583,99,5,1955.78,3911.6,Inactive,259
USER_008584,22,3,862.42,1724.82,Inactive,302
USER_008585,10,5,1723.56,4136.52,Potential regulars,313
USER_008586,24,4,1135.91,3407.76,At Risk,209
USER_008587,332,2,382.32,764.64,Inactive,19
USER_008588,55,3,647.7,2590.8,At Risk,136
USER_008589,163,3,1194.19,3980.6,Inactive,41
USER_008590,284,2,469.19,938.4,Inactive,53
USER_008591,33,4,923.41,2308.5,At Risk,279
USER_008592,69,4,1055.55,2111.12,Inactive,275
USER_008593,15,2,751.45,1502.88,Potential regulars,313
USER_008594,49,4,1496.91,2993.84,Inactive,314
USER_008595,26,5,1501.81,3604.32,At Risk,303
USER_008596,7,4,662.07,1324.16,Potential regulars,345
USER_008597,150,2,680.19,1360.36,Inactive,59
USER_008598,51,5,1903.07,5328.54,At Risk,205
USER_008599,67,6,1784.82,4164.58,At Risk,254
USER_008600,356,1,591.7,1183.4,Inactive,1
USER_008601,77,7,2411.02,5510.88,At Risk,238
USER_008602,337,1,134.97,269.94,Inactive,1
USER_008603,64,3,392.11,3136.8,At Risk,29
USER_008604,50,5,2303.08,6448.68,At Risk,207
USER_008605,27,5,867.67,2082.36,At Risk,291
USER_008606,57,4,662.51,1656.3,At Risk,214
USER_008607,24,4,659.35,1648.4,At Risk,287
USER_008608,37,5,1150.77,2301.5,At Risk,324
USER_008609,28,3,583.84,2724.54,At Risk,132
USER_008610,138,7,1921.21,4391.36,Inactive,179
USER_008611,118,2,376.78,753.56,Inactive,233
USER_008613,4,3,814.46,1628.94,Potential regulars,323
USER_008614,36,4,422.57,1267.68,At Risk,191
USER_008615,38,4,965.74,5794.56,At Risk,81
USER_008616,83,6,1256.26,3350.08,At Risk,204
USER_008617,5,5,1129.17,6323.24,Potential regulars,124
USER_008618,63,5,1753.89,4209.36,At Risk,267
USER_008619,37,1,296.77,593.54,Inactive,1
USER_008620,12,3,589.47,1571.92,Potential regulars,248
USER_008622,18,7,2297.37,4594.8,Potential regulars,327
USER_008623,123,1,302.64,605.28,Inactive,1
USER_008624,4,4,942.31,1884.64,Potential regulars,348
USER_008625,142,2,379.63,759.24,Inactive,77
USER_008627,39,7,1350.38,3086.56,At Risk,262
USER_008628,178,2,865.13,1730.24,Inactive,133
USER_008629,30,7,1042.85,2681.64,At Risk,259
USER_008630,304,3,770.01,1540.02,Inactive,56
USER_008631,132,3,523.37,1395.68,Inactive,178
USER_008632,45,3,1155.2,3080.56,Inactive,244
USER_008633,61,2,254.67,509.32,Inactive,25
USER_008634,16,7,2605.36,8932.56,Potential regulars,203
USER_008635,68,5,1216.87,2433.7,At Risk,280
USER_008636,9,3,737.23,1965.92,Potential regulars,292
USER_008637,68,3,1100.88,3669.6,At Risk,171
USER_008638,44,1,292.65,585.3,Inactive,1
USER_008640,124,3,869.19,2317.84,Inactive,120
USER_008641,31,3,1035.43,2070.84,Inactive,291
USER_008642,79,2,476.93,953.88,Inactive,272
USER_008643,17,5,1588.99,3813.6,Potential regulars,313
USER_008644,21,5,1456.46,4078.06,Potential regulars,244
USER_008645,64,1,255.96,511.92,Inactive,1
USER_008646,67,4,1129.78,2824.4,At Risk,250
USER_008647,23,3,965.87,1931.76,Inactive,321
USER_008648,29,3,1057.24,2819.28,Inactive,224
USER_008649,233,1,64.09,128.18,Inactive,1
USER_008650,27,3,719.2,2397.3,At Risk,182
USER_008651,28,3,783.02,3132.12,At Risk,165
USER_008652,39,5,1296.4,3111.36,At Risk,292
USER_008653,110,2,424.77,849.56,Inactive,151
USER_008654,22,4,1101.02,2752.5,At Risk,269
USER_008656,14,2,350.18,700.36,Potential regulars,91
USER_008657,37,3,860.26,1720.5,Inactive,307
USER_008658,219,2,260.23,520.44,Inactive,4
USER_008659,65,4,682.01,1364.0,Inactive,287
USER_008660,50,1,149.6,299.2,Inactive,1
USER_008661,29,8,1787.29,3574.56,At Risk,336
USER_008662,82,1,210.24,420.48,Inactive,1
USER_008663,24,6,1689.59,3379.2,At Risk,319
USER_008664,10,6,1096.15,2557.66,Potential regulars,284
USER_008665,13,3,827.33,2206.24,Potential regulars,280
USER_008666,263,1,259.69,519.38,Inactive,1
USER_008667,219,2,324.83,649.68,Inactive,8
USER_008668,8,4,699.61,1749.0,Potential regulars,314
USER_008669,45,1,417.68,835.36,Inactive,1
USER_008670,136,5,1736.46,4167.48,Inactive,173
USER_008671,42,2,678.89,1357.8,Inactive,12
USER_008672,302,1,383.72,767.44,Inactive,1
USER_008673,37,4,997.72,3990.88,At Risk,157
USER_008674,25,2,581.47,1162.96,Inactive,277
USER_008675,29,8,1982.41,6442.8,At Risk,190
USER_008676,25,5,1368.35,2736.7,At Risk,324
USER_008677,16,9,2117.74,6588.4,Potential regulars,213
USER_008678,24,2,521.07,1042.12,Inactive,285
USER_008679,162,2,929.38,1858.76,Inactive,39
USER_008680,232,2,346.66,693.32,Inactive,8
USER_008681,72,2,492.89,985.76,Inactive,25
USER_008682,30,2,327.08,654.16,Inactive,131
USER_008683,68,3,851.22,2269.92,Inactive,207
USER_008684,75,4,1027.81,2055.6,Inactive,271
USER_008685,120,3,838.05,2234.8,Inactive,185
USER_008686,8,8,1337.36,3343.4,Potential regulars,288
USER_008687,12,6,1116.76,4467.12,Potential regulars,170
USER_008688,28,6,881.12,1762.2,At Risk,314
USER_008689,53,5,1469.96,3527.88,At Risk,267
USER_008690,25,3,386.79,773.58,Inactive,297
USER_008691,140,6,1269.41,4654.54,Inactive,66
USER_008692,24,3,523.57,1396.16,Inactive,241
USER_008693,137,3,603.59,1207.2,Inactive,185
USER_008694,56,3,836.61,2230.96,Inactive,220
USER_008695,61,2,1008.51,2017.04,Inactive,172
USER_008696,65,2,326.17,652.32,Inactive,166
USER_008697,63,1,245.14,490.28,Inactive,1
USER_008698,187,1,93.55,187.1,Inactive,1
USER_008699,20,3,720.24,2880.96,Potential regulars,168
USER_008700,43,2,425.71,851.4,Inactive,272
USER_008701,11,7,2280.09,5211.68,Potential regulars,329
USER_008702,9,2,647.85,1295.68,Potential regulars,230
USER_008703,16,4,1042.33,4690.44,Potential regulars,143
USER_008704,46,6,1461.54,2923.08,At Risk,293
USER_008705,13,2,377.28,754.56,Potential regulars,133
USER_008706,172,2,621.34,1242.68,Inactive,81
USER_008707,190,4,1225.33,2450.64,Inactive,176
USER_008708,35,6,1656.24,4416.64,At Risk,251
USER_008709,6,3,575.36,1534.32,Potential regulars,251
USER_008710,82,3,336.06,896.16,Inactive,189
USER_008711,219,2,191.6,383.2,Inactive,139
USER_008712,228,5,953.45,1906.9,Inactive,117
USER_008713,119,2,258.04,516.08,Inactive,91
USER_008714,62,2,417.92,835.84,Inactive,304
USER_008715,144,2,284.18,568.36,Inactive,108
USER_008717,133,6,1098.12,3294.36,Inactive,110
USER_008718,143,2,326.85,653.72,Inactive,216
USER_008719,3,4,1225.51,3063.8,Potential regulars,298
USER_008720,76,3,1055.85,2815.6,Inactive,228
USER_008721,77,3,845.27,1690.56,Inactive,242
USER_008722,129,1,173.82,347.64,Inactive,1
USER_008724,253,2,425.84,851.68,Inactive,47
USER_008725,349,2,452.38,904.76,Inactive,10
USER_008726,25,3,896.27,1792.56,Inactive,306
USER_008727,293,1,79.96,159.92,Inactive,1
USER_008728,235,1,430.27,860.54,Inactive,1
USER_008729,14,4,1114.61,2229.2,Potential regulars,330
USER_008730,40,4,1164.32,2910.8,At Risk,234
USER_008731,108,3,1625.83,4335.52,Inactive,156
USER_008732,168,4,1085.16,3255.48,Inactive,92
USER_008733,7,10,2389.02,5255.8,Potential regulars,339
USER_008734,191,3,1171.53,2343.06,Inactive,156
USER_008735,32,6,1451.77,4355.28,At Risk,214
USER_008736,297,1,209.66,419.32,Inactive,1
USER_008737,125,2,806.07,1612.16,Inactive,110
USER_008738,56,2,500.24,1000.48,Inactive,260
USER_008739,102,3,998.79,1997.58,Inactive,253
USER_008740,33,4,871.07,1742.16,Inactive,326
USER_008741,65,4,966.85,1933.68,Inactive,265
USER_008742,67,3,531.22,1062.42,Inactive,281
USER_008743,82,2,1157.7,2315.4,Inactive,262
USER_008744,36,5,2110.92,6754.88,At Risk,205
USER_008745,35,4,711.25,2844.96,At Risk,149
USER_008746,10,7,1656.59,4259.88,Potential regulars,280
USER_008747,4,2,320.0,640.0,Potential regulars,34
